Latitude,Longitude,Date,Depth_m,SST_C,Salinity_PSU,Chlorophyll_mg_m3,Tide,Moon_Phase,Fish_Species,Catch_kg
9.1143,79.5615,2024-09-11,100,27.23,33.99,1.18,Low,Waxing,Anchovy,88.5
9.8432,78.2198,2024-04-12,20,29.5,35.13,0.67,High,Waxing,Mackerel,31.0
9.5443,78.5802,2024-01-29,70,26.92,34.71,0.85,High,Full Moon,Mackerel,44.7
9.5702,78.2297,2023-03-10,70,29.63,35.71,1.83,Low,Waning,Sardine,149.3
8.1913,77.7631,2023-11-30,30,28.25,33.76,1.06,Low,New Moon,Sardine,97.6
9.6891,78.6548,2023-12-18,70,28.0,33.58,0.17,Low,New Moon,Pomfret,138.0
8.8178,79.3717,2024-05-11,30,26.34,34.65,0.56,Low,Full Moon,Anchovy,124.0
10.1039,77.9265,2023-01-19,50,26.5,33.88,1.12,Low,Full Moon,Sardine,102.4
8.028,78.1831,2024-03-27,20,26.89,35.14,1.8,High,Waxing,Pomfret,11.9
9.587,78.8072,2024-11-09,70,29.3,33.31,1.41,Low,New Moon,Seer Fish,5.7
9.931,79.4178,2023-09-13,20,30.54,33.6,0.13,High,New Moon,Tuna,124.0
9.6999,77.6579,2023-04-09,100,30.18,34.99,1.48,High,Waxing,Seer Fish,20.6
8.8179,78.9051,2023-07-14,50,27.04,34.63,1.88,High,Full Moon,Mackerel,20.4
8.8084,77.5375,2024-10-31,20,26.06,33.64,0.52,Low,Waning,Tuna,11.4
10.2137,78.5277,2024-09-05,30,30.92,33.31,1.12,High,Quarter,Sardine,92.0
10.4535,79.2408,2024-11-25,100,29.47,34.0,1.31,Low,Waxing,Sardine,53.6
9.5213,78.9626,2024-01-27,50,29.2,33.7,1.22,High,Full Moon,Sardine,94.4
10.2419,78.2721,2024-03-14,100,27.22,33.24,0.36,Low,Quarter,Mackerel,27.0
8.511,77.5948,2024-09-04,30,29.7,33.99,0.63,High,Waning,Anchovy,99.0
8.7211,77.5592,2023-12-06,20,27.21,34.62,1.82,High,Full Moon,Seer Fish,131.5
9.3037,77.9589,2024-10-06,5,26.32,34.47,1.91,High,Full Moon,Mackerel,23.2
8.4342,78.8721,2023-07-29,10,28.54,34.28,0.99,High,Full Moon,Mackerel,66.5
9.5146,78.2578,2024-08-13,30,30.84,33.6,1.74,Low,New Moon,Tuna,62.7
8.4194,78.6034,2024-06-01,50,29.67,35.28,1.66,Low,New Moon,Anchovy,67.0
8.2081,79.7661,2023-11-04,50,28.69,34.66,0.43,Low,Waxing,Tuna,70.8
8.9379,79.0151,2023-03-15,20,26.68,34.41,0.39,High,New Moon,Sardine,129.9
9.8259,78.4356,2024-02-19,30,30.7,35.91,0.81,Low,Quarter,Pomfret,148.2
8.1781,79.7125,2023-05-08,30,30.66,33.49,1.55,Low,Quarter,Seer Fish,107.8
9.5874,78.4205,2023-03-01,70,27.93,34.27,0.57,Low,New Moon,Tuna,96.5
9.6911,79.2437,2024-10-22,10,27.31,34.37,1.39,Low,Full Moon,Seer Fish,88.9
9.6565,77.9036,2023-04-30,100,26.46,35.13,0.83,High,Waning,Mackerel,132.0
8.4146,78.5672,2024-12-09,20,28.5,34.6,1.78,Low,Waxing,Pomfret,131.1
8.2732,78.9315,2023-12-19,100,26.71,35.25,1.87,Low,Quarter,Sardine,148.1
10.041,77.5039,2023-03-13,100,29.48,34.57,1.34,Low,Full Moon,Mackerel,59.3
9.7601,77.9951,2023-07-06,50,30.74,34.35,1.65,High,Full Moon,Sardine,113.7
10.0229,77.9797,2024-02-23,30,29.13,34.87,1.75,High,New Moon,Tuna,17.4
8.3117,77.6607,2023-01-31,50,27.17,34.46,1.55,High,New Moon,Tuna,114.0
8.0181,78.9561,2023-02-12,5,27.06,35.38,0.81,Low,Waxing,Anchovy,114.8
9.5109,78.3414,2024-11-29,20,31.0,35.45,1.89,Low,Waxing,Seer Fish,13.3
8.8901,78.3256,2023-04-13,5,28.28,35.09,1.48,High,New Moon,Seer Fish,22.8
9.3266,79.8777,2023-09-12,20,28.26,35.06,1.75,Low,Full Moon,Sardine,148.0
10.3939,79.5315,2023-01-18,70,27.8,33.14,1.63,Low,Waxing,Mackerel,93.0
9.0004,79.0315,2023-03-25,20,28.14,35.79,1.87,High,Waxing,Tuna,93.0
9.7799,79.6746,2024-08-08,100,30.28,34.51,0.34,High,Quarter,Pomfret,149.5
10.468,78.667,2024-04-01,5,28.41,34.62,0.56,High,New Moon,Sardine,68.1
9.7894,77.9006,2023-12-01,30,29.83,33.66,0.59,Low,New Moon,Pomfret,24.7
9.3364,79.3135,2023-04-03,100,29.46,35.62,1.87,High,Quarter,Anchovy,137.0
9.8574,79.3126,2024-10-31,70,29.93,35.9,0.93,High,Full Moon,Tuna,21.8
8.2192,77.7228,2024-08-29,10,29.72,33.35,0.8,Low,Waxing,Seer Fish,111.9
8.777,78.9751,2023-07-14,100,27.94,34.27,1.57,High,Waning,Pomfret,92.2
8.5554,78.4883,2024-07-05,100,28.3,33.43,1.89,High,Waxing,Pomfret,71.1
9.5037,77.8647,2024-11-12,100,30.01,35.11,1.24,Low,Waning,Pomfret,22.9
10.4921,79.2663,2024-05-04,70,30.14,34.49,1.44,Low,New Moon,Tuna,27.1
9.7919,79.6202,2023-08-19,70,29.68,35.77,1.57,Low,Waxing,Tuna,147.7
9.6481,79.6213,2023-01-23,50,27.96,34.27,1.0,Low,Waxing,Anchovy,15.4
9.8169,78.2059,2023-07-19,70,30.28,34.18,0.35,High,Quarter,Anchovy,99.9
9.4429,78.6047,2024-05-09,20,30.49,33.63,1.63,High,New Moon,Tuna,110.3
9.4392,79.1958,2023-06-01,30,30.75,34.28,1.7,High,New Moon,Tuna,146.3
8.4491,77.6312,2024-06-11,70,27.69,34.3,0.38,Low,Full Moon,Sardine,22.2
8.9916,78.2567,2024-09-02,10,29.26,34.13,1.41,High,Waxing,Pomfret,60.4
9.5808,78.6128,2023-01-12,5,26.58,33.37,1.32,High,New Moon,Seer Fish,88.1
9.4316,78.1843,2023-04-07,100,28.96,34.15,2.0,Low,Quarter,Seer Fish,23.2
8.8131,79.2844,2024-07-04,10,28.03,35.1,0.85,Low,New Moon,Seer Fish,126.4
9.3475,79.5471,2024-10-29,5,29.77,33.62,1.35,High,Full Moon,Seer Fish,105.8
8.0133,78.6181,2023-11-18,5,26.2,34.73,1.34,High,Waning,Tuna,128.5
8.0875,79.9498,2024-06-02,20,27.82,34.63,0.9,High,Full Moon,Tuna,11.7
10.3645,79.7615,2023-10-28,70,28.67,33.42,1.03,Low,Waning,Tuna,92.9
9.2765,79.2198,2024-11-09,100,26.22,33.11,0.37,High,Full Moon,Seer Fish,85.1
9.4795,78.1935,2024-09-29,30,26.37,33.76,0.83,High,Waxing,Anchovy,17.1
8.6354,78.5634,2024-12-12,10,28.68,33.21,1.49,High,Quarter,Seer Fish,100.3
10.0513,79.0124,2024-03-05,100,26.77,35.98,0.92,High,Waning,Mackerel,16.2
8.3116,77.775,2024-07-15,30,26.33,34.92,0.79,Low,Quarter,Mackerel,131.0
8.5644,77.5247,2024-01-22,10,27.89,33.32,1.86,High,Waning,Pomfret,131.9
9.4721,79.517,2023-04-08,50,27.74,34.72,0.64,Low,Waning,Sardine,135.0
8.4269,79.8663,2024-02-03,10,27.73,35.22,1.94,Low,Waxing,Seer Fish,23.5
8.0237,78.7839,2023-06-09,70,26.63,34.14,1.5,High,Quarter,Pomfret,117.7
9.6955,78.5456,2024-04-13,10,28.19,34.06,0.99,Low,Quarter,Anchovy,80.5
9.7962,79.8095,2023-08-23,20,29.18,33.26,0.68,Low,New Moon,Pomfret,16.5
9.8249,79.8622,2023-06-19,50,26.29,35.23,1.15,Low,New Moon,Anchovy,103.2
10.3311,77.8411,2024-05-24,50,29.43,35.03,1.11,High,Waxing,Sardine,94.4
10.2772,79.3648,2024-03-11,70,28.67,34.04,1.99,High,Waning,Anchovy,144.9
9.6863,79.7048,2024-06-20,10,26.87,34.1,0.35,Low,New Moon,Anchovy,76.8
8.4262,79.9243,2023-12-13,70,27.25,34.62,1.56,High,Quarter,Tuna,75.1
8.6619,77.5056,2024-10-08,50,27.97,35.77,1.87,High,Waxing,Seer Fish,128.0
8.1437,77.5147,2024-04-16,20,27.49,33.32,0.76,High,Waxing,Tuna,6.3
9.077,77.9939,2024-06-25,50,30.49,34.23,1.83,High,Full Moon,Pomfret,41.3
9.1767,78.4358,2024-01-09,30,30.46,34.61,0.61,Low,Waxing,Mackerel,25.3
9.8677,77.5145,2024-12-27,10,26.55,33.85,0.35,Low,Quarter,Sardine,28.2
8.4975,78.6982,2024-11-12,20,26.59,34.47,1.04,High,Quarter,Anchovy,77.8
10.3089,79.6077,2024-02-03,10,26.55,33.32,0.14,High,Quarter,Seer Fish,7.0
9.7111,77.6301,2023-12-17,30,30.88,35.21,0.93,Low,Quarter,Anchovy,17.0
9.0724,79.044,2024-06-07,10,27.25,35.3,1.74,High,Waxing,Mackerel,73.7
9.9568,77.7577,2024-05-29,50,26.91,35.98,1.22,High,Full Moon,Sardine,24.2
8.0959,79.976,2023-05-30,30,26.09,33.6,1.74,Low,Waxing,Seer Fish,49.4
9.5833,78.0786,2023-12-11,30,28.4,34.53,1.32,Low,New Moon,Tuna,57.7
10.3575,79.279,2023-09-10,20,30.48,33.55,0.1,Low,Full Moon,Tuna,73.4
10.2712,77.7519,2023-07-09,20,30.74,34.09,0.68,High,New Moon,Pomfret,85.0
10.1549,78.328,2024-01-06,70,29.89,34.59,0.81,Low,Full Moon,Seer Fish,60.7
10.218,77.8262,2024-09-08,5,26.21,35.9,1.78,High,Full Moon,Pomfret,69.6
8.2466,79.8545,2024-09-25,20,27.51,34.42,1.55,High,New Moon,Mackerel,32.8
9.3762,78.1313,2024-07-27,20,30.47,34.35,1.46,Low,New Moon,Anchovy,65.8
10.3283,78.7597,2023-01-23,10,29.0,35.09,0.34,High,Waning,Sardine,120.2
9.7345,79.3518,2024-02-12,30,29.42,35.61,1.95,High,Waxing,Seer Fish,60.7
9.9484,78.5021,2023-10-06,10,26.92,33.48,0.51,High,Waning,Anchovy,78.1
9.8014,78.1471,2023-08-14,20,29.54,34.66,0.43,High,Waning,Mackerel,47.3
9.599,79.8551,2023-10-12,10,27.35,35.37,1.32,High,Full Moon,Seer Fish,21.8
9.6216,79.0817,2024-01-13,20,26.42,35.12,1.14,High,Waxing,Seer Fish,47.8
10.4632,79.0649,2023-01-11,100,27.78,35.19,0.63,Low,New Moon,Seer Fish,100.3
10.17,79.8475,2024-08-20,5,29.61,35.06,1.9,Low,Waning,Seer Fish,34.9
9.1055,78.3107,2023-07-28,50,29.15,35.57,0.85,Low,Full Moon,Pomfret,110.3
8.9216,79.7554,2023-04-06,30,26.91,33.56,1.74,High,Waning,Anchovy,141.8
8.451,78.2051,2023-11-14,10,30.43,35.45,1.41,High,New Moon,Mackerel,15.4
8.6131,79.7728,2024-02-17,5,29.62,33.41,1.53,High,Waning,Sardine,59.8
8.0518,79.5664,2024-10-21,5,26.66,35.31,0.61,High,New Moon,Sardine,83.6
10.0456,79.6318,2023-03-29,10,26.7,35.28,1.8,High,Quarter,Tuna,74.4
8.6095,78.8588,2023-10-01,70,28.72,33.06,0.18,Low,New Moon,Seer Fish,133.5
9.0382,77.503,2023-08-18,5,27.13,34.16,0.77,Low,Full Moon,Pomfret,60.8
10.2106,79.557,2023-04-26,30,26.85,33.33,0.29,Low,Quarter,Sardine,94.3
8.2959,79.8083,2023-03-28,5,29.02,33.53,1.11,High,Waxing,Mackerel,134.5
9.7179,79.0619,2023-10-21,20,30.38,33.81,1.05,Low,Quarter,Pomfret,120.8
9.9721,79.6543,2023-06-02,100,29.28,33.96,0.84,Low,New Moon,Sardine,88.8
10.399,78.1962,2023-04-03,20,30.97,33.55,0.83,Low,Waxing,Anchovy,74.8
10.4321,79.0044,2024-10-13,20,26.69,35.83,1.85,Low,Waxing,Seer Fish,77.1
9.3344,78.8312,2023-08-24,30,26.42,35.14,1.1,High,New Moon,Mackerel,57.4
8.5082,79.6265,2024-01-07,50,28.37,33.4,0.31,Low,Quarter,Mackerel,47.7
8.3604,79.6333,2024-03-07,10,27.05,33.67,1.52,High,Full Moon,Anchovy,111.3
9.7403,78.5618,2023-02-25,70,26.53,34.74,1.01,High,New Moon,Mackerel,58.0
8.1975,77.6927,2024-08-05,100,30.07,33.45,0.45,High,Waning,Pomfret,142.6
9.1755,79.3064,2024-03-30,100,29.22,33.04,0.31,High,New Moon,Seer Fish,113.9
9.2582,77.5272,2024-03-09,70,30.74,34.36,1.45,Low,Waning,Seer Fish,49.4
8.5683,79.8286,2023-10-06,5,28.61,35.93,0.34,High,Waxing,Seer Fish,13.1
8.9807,79.5563,2024-07-26,50,30.21,35.45,0.99,Low,Waxing,Anchovy,28.9
10.0083,79.1166,2023-07-19,20,26.54,33.23,1.25,Low,New Moon,Mackerel,45.9
9.3539,77.6633,2024-09-03,5,29.78,33.93,1.15,High,Full Moon,Tuna,17.3
9.4253,77.6122,2024-05-10,5,26.24,33.28,0.69,Low,Quarter,Anchovy,77.5
8.7862,78.4766,2023-12-31,10,29.51,33.29,0.87,High,Waning,Mackerel,8.4
9.9902,78.6924,2023-02-08,20,26.81,35.05,0.25,High,Full Moon,Mackerel,122.1
9.6356,79.4221,2023-06-14,50,28.58,35.19,1.34,Low,Waxing,Mackerel,54.2
8.9008,79.6399,2024-03-17,5,30.45,35.32,0.84,High,Waning,Seer Fish,15.9
8.381,79.0695,2024-05-24,5,30.02,33.43,1.75,High,Waxing,Sardine,70.9
8.4243,78.239,2023-03-11,20,28.88,34.06,0.24,Low,Quarter,Anchovy,146.9
9.9079,78.6051,2023-05-24,5,30.86,34.46,0.79,Low,Waxing,Anchovy,129.3
10.2929,77.8225,2024-01-11,50,30.22,35.86,0.81,Low,Waning,Anchovy,43.1
10.1888,79.2064,2024-09-27,70,26.29,35.37,1.43,High,Full Moon,Sardine,47.1
8.3955,78.4982,2023-03-16,10,27.94,34.39,0.28,Low,Waxing,Pomfret,82.6
10.0457,77.7728,2023-07-04,70,26.54,35.88,0.85,Low,Full Moon,Anchovy,52.7
8.7932,79.9911,2024-05-12,10,29.51,34.43,0.63,High,Waning,Mackerel,142.5
8.3638,78.0337,2024-08-04,5,30.94,35.32,0.22,Low,Waxing,Anchovy,35.9
8.5287,77.5574,2024-12-01,30,27.35,34.91,0.26,High,Quarter,Anchovy,16.8
10.1844,78.6286,2024-03-05,50,27.07,35.68,0.45,High,New Moon,Anchovy,54.6
9.8829,77.9113,2023-12-24,30,28.41,34.61,1.59,Low,Quarter,Pomfret,87.7
10.0575,78.9023,2024-09-03,10,26.39,35.0,1.27,Low,Quarter,Sardine,26.8
9.1466,77.8687,2023-11-21,5,29.96,35.02,0.6,High,Waxing,Mackerel,97.0
9.5973,78.9459,2023-02-07,10,29.73,33.56,1.42,High,Waning,Anchovy,36.3
8.5244,77.9779,2024-11-26,50,30.78,34.11,0.79,Low,Quarter,Seer Fish,123.8
8.3119,78.7478,2024-04-11,30,28.05,34.06,1.13,Low,New Moon,Mackerel,71.5
8.9328,78.8819,2023-06-16,50,28.18,33.86,1.35,Low,Quarter,Pomfret,95.0
10.3128,79.6425,2023-03-31,100,30.19,33.27,0.13,Low,New Moon,Anchovy,113.7
9.5596,78.8618,2024-10-10,30,28.52,35.42,1.37,Low,Full Moon,Mackerel,117.6
9.379,77.7863,2024-04-25,5,27.75,35.38,0.98,Low,New Moon,Tuna,118.4
9.2689,78.169,2024-11-05,20,27.54,35.71,1.83,High,New Moon,Anchovy,9.7
8.0656,79.4763,2024-06-15,100,29.71,33.95,0.42,Low,Full Moon,Seer Fish,146.2
8.4817,79.1111,2023-02-22,100,30.66,34.29,1.88,Low,Full Moon,Anchovy,136.1
9.2932,78.5935,2023-04-12,70,30.01,34.51,1.3,Low,Quarter,Seer Fish,28.1
8.806,77.7331,2023-01-27,30,26.06,35.31,0.39,High,Waning,Anchovy,8.7
9.8354,79.9585,2024-10-11,70,29.89,33.56,1.34,High,Quarter,Mackerel,82.6
8.6131,79.4501,2024-01-23,100,27.3,33.16,0.26,High,New Moon,Pomfret,147.8
10.1673,77.7773,2024-09-02,5,26.54,33.85,1.8,High,New Moon,Anchovy,127.5
10.2818,78.0199,2023-04-14,30,29.98,34.24,1.02,High,Full Moon,Pomfret,65.9
10.2243,79.0839,2024-04-06,100,26.81,33.9,1.82,High,New Moon,Tuna,149.1
9.2098,79.035,2024-07-13,5,26.79,35.23,1.86,High,Waning,Sardine,82.7
9.295,79.4024,2023-08-10,100,27.82,35.7,0.16,High,Full Moon,Sardine,110.5
10.3496,78.169,2024-05-08,10,30.77,34.05,1.15,Low,Waxing,Pomfret,122.3
9.0902,79.8659,2023-07-17,20,26.86,35.06,1.79,Low,Waxing,Sardine,89.6
9.9161,78.279,2023-07-30,70,28.44,35.65,0.91,Low,Quarter,Seer Fish,20.6
8.9576,77.9993,2023-12-28,20,30.49,35.46,0.95,High,Waning,Tuna,90.1
8.7337,79.5667,2024-10-22,50,27.76,33.09,0.44,Low,Waxing,Mackerel,56.9
8.1816,79.1424,2024-01-16,10,29.9,33.37,0.71,High,Quarter,Mackerel,72.5
9.9881,79.7469,2024-07-29,5,27.93,34.81,1.1,High,Waning,Tuna,108.9
10.3657,79.5186,2024-11-18,5,28.87,34.94,1.4,Low,Quarter,Tuna,33.7
8.1241,78.7348,2023-02-17,20,28.11,33.37,0.43,Low,Waning,Anchovy,39.3
8.0532,77.5446,2024-08-12,5,30.56,33.85,1.7,Low,New Moon,Seer Fish,138.1
8.0978,79.1119,2023-03-13,30,26.48,35.41,1.47,Low,Quarter,Tuna,63.0
9.3911,78.2829,2024-09-19,5,27.97,35.09,0.96,High,Quarter,Seer Fish,19.9
8.56,79.5636,2023-05-23,5,30.97,35.58,1.48,High,Full Moon,Sardine,32.7
10.2557,78.4222,2024-07-04,5,30.67,35.6,0.59,High,New Moon,Sardine,142.3
8.1876,78.3233,2024-09-19,100,30.06,33.81,0.42,High,Waning,Anchovy,22.4
8.7983,77.87,2024-08-21,100,30.83,34.24,0.95,High,Waning,Seer Fish,39.9
9.1948,78.7253,2023-10-15,20,29.86,34.45,0.27,Low,New Moon,Tuna,86.0
10.1822,79.1487,2023-07-30,70,26.39,35.92,0.21,High,Full Moon,Anchovy,123.7
8.4698,77.7613,2023-08-02,100,28.95,34.58,1.73,Low,Waxing,Pomfret,27.3
9.2613,79.7853,2023-08-13,20,27.93,34.36,1.28,High,Waxing,Mackerel,15.0
9.0577,79.2157,2024-08-14,70,26.51,34.38,0.3,High,Full Moon,Sardine,134.6
8.4676,77.5715,2024-11-08,50,28.26,33.8,1.86,High,Quarter,Anchovy,35.7
8.9923,78.5771,2023-12-08,5,28.21,34.11,0.19,Low,Waxing,Mackerel,47.6
9.0067,78.9851,2024-06-26,50,28.47,34.3,1.39,High,New Moon,Mackerel,21.7
10.2376,78.9381,2023-09-02,5,28.66,33.83,1.78,Low,Waxing,Anchovy,19.7
9.8348,79.6988,2023-10-02,30,27.03,35.36,0.76,Low,Waning,Tuna,111.4
8.2356,78.7581,2024-12-18,50,28.38,33.92,1.82,High,Full Moon,Tuna,103.8
8.4166,78.3304,2024-04-11,10,30.81,35.0,0.91,High,Full Moon,Tuna,132.8
8.4268,79.4007,2023-01-10,50,27.76,34.42,0.1,High,Waxing,Sardine,11.6
8.0435,79.2001,2023-10-25,100,27.14,34.51,1.53,High,New Moon,Tuna,121.6
8.8392,78.7267,2023-12-26,50,27.29,34.46,0.79,High,Quarter,Tuna,108.0
10.2284,79.4363,2024-09-02,30,26.56,35.06,1.48,High,Full Moon,Anchovy,129.2
9.6484,77.8541,2024-05-24,5,27.22,35.22,1.95,Low,Full Moon,Pomfret,17.9
10.3016,78.4444,2023-04-21,20,30.39,35.04,1.81,Low,Waning,Mackerel,43.5
9.6977,79.72,2024-02-05,50,28.09,35.98,0.69,High,Waning,Seer Fish,106.8
10.0854,77.8074,2024-04-10,50,30.84,35.38,0.65,High,Waxing,Pomfret,26.3
9.7023,78.808,2023-10-24,50,28.79,33.49,1.02,High,Quarter,Sardine,70.8
8.5433,79.5637,2023-05-07,5,28.44,33.02,0.77,High,New Moon,Tuna,25.0
10.1968,79.4632,2024-05-29,70,30.79,34.68,1.91,Low,Full Moon,Pomfret,33.5
9.4631,77.7018,2023-08-13,5,28.37,34.06,1.64,Low,Waxing,Anchovy,145.2
8.2453,78.1532,2023-11-06,50,27.55,34.69,1.39,Low,Waning,Mackerel,104.1
8.4988,77.8392,2024-07-21,10,27.51,33.26,1.18,Low,Waning,Mackerel,59.5
10.1898,78.5922,2023-05-22,50,28.21,33.94,1.88,Low,Waxing,Tuna,67.0
9.0513,78.5256,2023-01-29,50,26.13,35.3,0.27,High,Waning,Tuna,119.1
9.4508,78.4328,2024-09-27,50,30.5,35.63,0.2,Low,Full Moon,Anchovy,102.2
9.157,79.4075,2024-06-14,30,30.2,33.25,0.61,High,Quarter,Seer Fish,19.1
8.7264,78.7037,2023-12-06,100,26.3,35.22,1.38,High,Full Moon,Seer Fish,25.9
9.8511,78.7383,2023-08-17,70,29.2,33.46,1.29,High,Waxing,Seer Fish,104.7
8.2868,77.5001,2024-09-10,5,28.6,33.74,0.3,High,Waning,Anchovy,61.7
10.3151,78.2498,2024-05-10,10,30.1,35.53,1.14,Low,Waning,Sardine,67.7
9.5905,77.962,2024-11-04,10,26.85,35.22,1.14,Low,Waxing,Tuna,47.0
8.25,78.9719,2024-01-12,70,27.38,34.16,1.62,Low,Waxing,Anchovy,26.5
8.7086,77.8003,2024-02-03,5,28.9,33.1,1.34,Low,New Moon,Tuna,144.6
9.1698,79.3077,2023-10-11,5,30.91,34.07,1.73,High,Quarter,Pomfret,81.1
9.2826,77.9362,2023-06-05,20,29.28,34.69,0.97,High,Quarter,Pomfret,48.9
8.9848,79.7904,2024-10-22,30,27.88,34.42,1.35,Low,Full Moon,Pomfret,52.0
10.388,78.3702,2024-09-24,100,28.02,33.13,1.72,High,Full Moon,Sardine,101.5
9.2486,79.1983,2023-11-28,100,27.16,35.32,1.84,High,New Moon,Mackerel,110.6
8.9602,79.9333,2023-03-07,5,29.06,33.34,1.71,High,Waxing,Tuna,92.9
10.1017,79.8089,2023-11-25,5,29.49,34.13,1.98,High,Full Moon,Tuna,76.2
9.6971,78.0637,2023-06-15,30,30.07,35.43,0.47,High,New Moon,Mackerel,9.8
8.3514,77.5131,2024-02-22,50,28.73,33.22,0.45,Low,Full Moon,Mackerel,87.7
9.1843,78.3803,2024-09-25,50,30.27,35.4,0.93,Low,New Moon,Seer Fish,16.3
9.956,78.2456,2023-05-01,30,27.15,34.8,0.73,High,Quarter,Tuna,61.6
8.8948,79.6811,2023-06-11,20,26.37,34.73,1.72,Low,Waxing,Seer Fish,13.2
9.7438,77.7772,2024-04-27,20,29.27,33.1,0.9,High,Quarter,Sardine,25.2
9.3677,79.3347,2024-11-10,5,27.18,33.22,1.9,High,Quarter,Sardine,142.7
9.4954,79.0311,2023-03-24,50,28.39,33.39,1.47,High,New Moon,Anchovy,78.6
9.6258,78.5788,2023-11-07,100,30.25,35.91,0.14,High,New Moon,Mackerel,82.5
10.1507,79.2049,2023-01-19,50,28.41,34.16,0.82,High,Waxing,Pomfret,66.9
8.3444,78.5949,2024-09-22,20,27.76,34.03,1.84,High,Full Moon,Sardine,90.3
8.5678,79.3687,2024-07-03,50,26.23,35.41,1.76,High,New Moon,Sardine,13.2
9.0964,78.2065,2023-11-18,20,29.01,35.67,2.0,High,Waning,Anchovy,74.4
8.3059,77.692,2023-09-14,50,27.03,35.12,1.65,High,Waxing,Pomfret,48.9
8.9173,78.8785,2024-10-31,10,28.63,33.8,1.43,High,New Moon,Tuna,135.6
9.7638,79.0547,2023-10-14,5,27.02,33.41,1.95,High,Quarter,Pomfret,85.2
8.3069,79.3123,2023-05-26,5,30.89,35.1,1.33,Low,New Moon,Sardine,77.3
8.0844,78.1949,2024-01-29,20,30.14,33.25,0.63,Low,Waxing,Sardine,130.1
8.9617,77.611,2023-07-30,30,26.92,34.29,0.2,Low,New Moon,Seer Fish,115.6
10.3431,79.7751,2023-12-11,100,30.54,35.43,1.22,High,Quarter,Pomfret,125.2
9.0852,78.5689,2023-02-28,100,26.55,34.16,1.47,Low,Waning,Anchovy,66.5
9.7981,79.4225,2023-09-24,10,30.8,34.4,1.99,High,Full Moon,Sardine,45.7
9.7065,78.186,2023-09-13,100,28.71,34.01,0.85,Low,Quarter,Tuna,100.6
9.9561,79.5256,2024-09-14,5,26.62,34.71,0.71,Low,Full Moon,Anchovy,72.1
9.0998,78.6661,2024-01-03,30,29.19,34.67,0.88,High,Quarter,Seer Fish,85.0
10.3832,78.6011,2023-09-22,100,29.93,33.78,1.04,High,Full Moon,Mackerel,131.3
9.6399,78.0817,2024-11-01,5,26.92,34.52,0.94,Low,New Moon,Seer Fish,109.0
8.152,79.2864,2023-09-23,20,26.08,35.53,1.71,High,Waning,Mackerel,55.7
8.1937,78.6095,2024-06-07,5,27.18,33.98,0.81,Low,New Moon,Pomfret,66.8
8.7077,77.5617,2024-09-13,100,27.8,35.93,1.81,Low,Waxing,Tuna,95.2
8.4008,77.6115,2023-06-03,50,26.13,34.83,1.64,Low,Full Moon,Anchovy,125.5
8.0815,79.3156,2024-01-26,100,30.99,33.24,0.25,High,Waning,Seer Fish,149.7
9.5758,79.3349,2024-07-05,70,26.61,35.64,1.62,Low,Waning,Seer Fish,68.9
8.673,79.59,2023-10-28,10,27.64,35.4,1.96,High,Waxing,Tuna,113.5
8.2885,78.1026,2024-02-24,20,26.4,34.68,0.25,Low,Waxing,Seer Fish,38.4
9.9658,78.0744,2023-05-09,50,27.22,35.73,1.38,High,Waning,Tuna,120.4
8.8539,77.7949,2024-02-23,30,28.53,33.45,1.04,High,Full Moon,Anchovy,7.2
8.302,78.1584,2024-07-21,70,30.65,35.23,0.34,High,Waxing,Sardine,105.1
10.4748,77.8309,2024-06-26,30,30.52,34.06,0.86,High,Quarter,Sardine,53.8
10.0618,78.3416,2024-09-15,50,26.54,35.17,0.24,Low,Waxing,Anchovy,96.5
9.8517,78.5892,2024-05-03,70,26.67,33.55,1.56,High,Full Moon,Sardine,91.1
8.9247,79.1235,2024-01-24,20,28.19,34.53,1.22,High,Full Moon,Tuna,76.5
8.1207,78.7942,2024-06-21,50,28.54,35.78,0.64,Low,Quarter,Mackerel,143.3
8.1048,79.8626,2023-08-04,30,28.6,34.73,1.27,High,Quarter,Tuna,29.0
8.7196,78.7166,2023-08-18,10,27.44,35.75,1.98,High,Full Moon,Pomfret,45.4
8.2399,78.8804,2024-06-04,100,26.84,34.8,0.18,High,New Moon,Anchovy,125.7
8.0644,78.0079,2024-08-07,30,29.66,34.56,1.68,Low,New Moon,Pomfret,107.4
10.1119,78.611,2024-03-18,30,27.32,35.59,1.99,High,Quarter,Sardine,112.9
8.5561,77.6859,2023-06-10,50,27.68,34.36,1.5,High,Quarter,Sardine,67.8
10.3309,79.4855,2023-11-22,10,30.21,34.98,1.77,High,New Moon,Mackerel,24.8
8.9405,79.8579,2024-11-20,10,27.33,33.45,1.65,Low,Quarter,Mackerel,33.8
10.1897,79.8771,2023-08-08,5,28.17,34.47,1.26,High,New Moon,Anchovy,104.8
9.5334,79.0776,2023-08-29,70,27.74,34.59,1.91,Low,Full Moon,Tuna,101.9
9.2256,79.0751,2024-09-04,20,28.72,33.89,0.52,Low,Waxing,Anchovy,52.2
9.656,77.7895,2024-04-20,20,29.3,34.04,0.86,High,Waxing,Anchovy,92.2
9.7181,77.5724,2023-10-02,50,27.08,35.55,0.88,Low,Quarter,Pomfret,51.1
8.9784,78.6049,2024-02-13,20,30.56,33.8,1.48,Low,New Moon,Tuna,69.9
